review_id,user_id,business_id,stars,useful,funny,cool,text,date,Sentiment
EjyRoFmHAzd9uGwFwpSoeQ,dkvRoZ646VM9fwqARUcHgg,Zg83olSjsdXAhE5EEy5IcQ,5,1,0,0,"I can't believe I haven't written a review for Oregano's yet! My husband and I have been fans for years. The Vino Bambino salad is my all time favorite salad from a restaurant--I really love salad, so that's especially high praise. My husband loves their chicken Parmesan. They do not skimp on the food. You get a lot! I always get two meals out of the salad. I've dined in a few times, and it was slightly chaotic--they don't take reservations and the restaurant itself feels a bit cramped. But service has always been good and the food has always been fantastic. My husband and I typically do take out from Oregano's and every time the process has been seamless from start to finish. Always ready on time, always made perfectly, always good temperature. We recently got take out and I noticed that the takeout packaging for the salad was different. It seemed a bit smaller? Maybe that's because of the pandemic. The salad was still large, but not quite as big as I recall. Whatever the deal with the packaging, the salad was amazing, just like it always is. Can't wait to return!",4/16/2020 20:58,1
EiJB6GEfJ5ZbCmeb23VSTw,wbtgPUhwHgHy6S-i_voL6Q,3wbb2oISVPhGDw1RZZHHgQ,4,0,0,0,"Came in for a late dinner. The place is open until 11 or so during the week. Although there wasn't a lot of people the pizza took a while. Got the chicken bbq pizza small. Pizza was decent, had too much onion for me but it was good. Prices or moderate, $14 for a small pizza. Why I didn't like about thiS place is that they charged $.50 for ranch.",02-05-2020 03:08,1
lXu9ZwmcBUAjnc-SrBKf1Q,la7OWuHfTquEF7LHQl0NjQ,JFShrvfR86GnWUaITaGRkA,2,0,0,0,"Not that Oregano's has ever been known for timeliness, but we waited 40 minutes for our pickup time at home and then went to the restaurant and waited 55 minutes to get our order. We don't usually complain but kind of disappointed to get home and eat cold pasta on top of everything.",7/28/2020 4:04,0
K8118zxk2J-dvy6Vz6-8JQ,SNvy74jeQSxR-zTWabiSIA,Oby2Phs5qCX4O3VVp37gpA,5,2,0,1,Love the meat calzone and French fries! A must when you go there!!!! You will not be disappointed. Their beer selection is also good. We bring in our growler and get it filled to bring home when we do take out.,5/23/2020 21:18,1
CHgpCdz5UNsTtTxcugaAJw,N8xCdj1ZmujplpPH_crKxA,Zg83olSjsdXAhE5EEy5IcQ,3,0,0,0,I can only offer three stars due to the loud talking female at table next to us. The meals my GF and I ordered were very good and wait service was also very good. Too bad an obnoxious female spoiled an otherwise good dinner.,2/19/2020 23:58,0
KJ2Xc8CzhMwyvC_lc4bqZQ,i-z_qCq2sUV-eLyBUMAHUw,JFShrvfR86GnWUaITaGRkA,1,1,0,0,"This is the third time I've been to this location for carry out and this is the third time I've had to wait at least 15 minutes more than the time I selected for carry out. I go to these carry out places because my wife is at work and I like to surprise her with lunch. When the order is 15 minutes late, my wife's lunch break is already over by the time I get it to her. If I could leave 0 stars; I would. Will not come back.",7/20/2020 22:15,0
E61ifqPn43pMKTSL4Cp_8g,O51ppzu-gvVZFSKmxDGeLQ,eN-Zrz1orLoqIb7D6mUMbg,1,0,0,0,Overpriced mediocre pizza. There were 3 pieces of bell pepper and a tablespoon of chicken.,01-03-2020 03:41,0
ThTweIZnG8JN8ZQCezwWLQ,rXiA5oq4NH0NINJhTqtF4Q,JFShrvfR86GnWUaITaGRkA,3,0,0,0,"The only issue I had with this place was the time it took for my groups food to arrive. We ordered a Chicago deep dish pizza, a sausage sandwich, a thin crust pizza and a meatball sub. It took about an hour and fifteen minutes for it all to come out. Our waiter did let us know the deep dish would be about 45 to 50 minutes. Once an hour hit, we got a little antsy. With all that being said, the food tasted really good. The deep dish had the perfect amount of cheese and the crust is something that I'd chow down on by itself. The sausage sandwich was pretty good too. The provolone cheese was melted over the sausage perfectly. I'm willing to give Oregano's another shot on the wait times because the food was really good.",01-12-2020 06:16,1
655ylp5kHD6MeCHMjZ-RXQ,kxeBIcRrtG89cZ-D56jJkQ,Oby2Phs5qCX4O3VVp37gpA,4,0,0,0,"Great local sandwich shop with a wide selection of beers.  Service was fast and  the food was quality. I had the Psycho (cheesesteak). The bread was pillowy soft with crisp inside; filled with tender shaved beef.  As with the last sandwich, the Pennywise was just as delicious. The bacon was high quality as well.",2/28/2020 4:43,1
qR6__2gprFlBEDRdqEHNXg,Fg86Xfu24jrYTauxsAFvgg,9IGKHnZLa_bvzR2qS7xpuQ,1,0,0,0,"I have never written a review before but needed to express my frustration. Came here with my boyfriend because it was one of the few places open late night. Ordered our food to go and had to wait almost 50 minutes to receive our food only after we had asked a worker how much longer our food was going to take. We asked politely and didn't even mention how long we had been waiting. She came back with our food after 10 minutes or so along with a couple's food who had ordered their food also to go 10 minutes prior. Our order was shoved in the bag and piled on top of each other as if rushed. We left and i proceeded to make sure our order was correct in the car. I specifically ordered the dry rub applewood and received wings with sauce and was extremely disappointed. Didn't bother to go back in to correct the order because we had already waited 50 minutes. Our fries were soggy, wings were cold, our burger and chicken sand which were crammed inside a small container with all the contents spilled out and my chicken was burnt. The avocado was raw and hard. Mind you I am not a picky eater but our food was not acceptable especially considering how long we had to wait. I would have understood about the wait time had the restaurant been busy, but it was very much the opposite. We would have walked out around the 40 minute mark had we not already paid for our food. It's unbelievable how much was wrong with our order.",1/15/2020 8:49,0
aE9LMC3I8Xt66BoLrSRSlg,evWpR-LDVOqv-CoaRaRE8Q,Oby2Phs5qCX4O3VVp37gpA,5,0,0,0,The pizza is so good. The sauce and crust has so much flavor. Im never disappointed. They are also very clean. As I waited for my food I saw worker wiping down everything and outside door handles.,6/28/2020 17:57,1
vs3k-IylRyAvvjUXWhD48g,koZPu9_Zw9FCvkuggR-CHA,3wbb2oISVPhGDw1RZZHHgQ,5,1,0,1,"This pizza is great the meat balls and parmigiana are excellent, everything that I've tried has been very yummy the atmosphere make you wanna stay for hours, and the staff are amazing.",3/25/2020 18:41,1
tLMEkD4aZEyDgEgUbr6VUA,8I6tUqUTi4xL9j3FuwgjIQ,eN-Zrz1orLoqIb7D6mUMbg,5,0,0,0,"Mmm. Mmm. Mmm. Italian style pizza, with a perfectly crispy, doughy, golden crust. The sauce is zesty and NOT sweet. We stayed traditional and had pepperoni...

Great student vibe with reasonable prices.",2/26/2020 2:37,1
cRssYN10g10ZkCZDdCNcQw,GZ1h58hzNE-Jy-e2pAHYFQ,WZUIlyefoUhuH_VkVCEyAw,5,1,0,0,"North is definitely one of my fav spots in Tucson area. I may be biased by Italian food, but you can't go wrong with their menu selection. I love their arrancini so much!!! The ambiance is nice, staff are terrific and food is awesome. If you are looking for a good restaurant with good food and fair prices go check for yourself!",03-10-2020 18:14,1
kpvxmsNzIkGn6HV6T0dZdQ,3JkFwFelrp8QM8pMKfu9Zg,3wbb2oISVPhGDw1RZZHHgQ,5,0,0,0,We ordered the breaded cauliflower and fried pickles as appetizers and two large pepperoni pizzas. The appetizers were delicious and they complemented the pizza. My only problem? I wanted more pizza. The service was good. The ambiance was interesting: sports bar with one or two people at the bar watching the game and then at the table a family or two. Might have been the night I went but seemed like ghost town. I hope more people come and support!,03-01-2021 06:00,1
ot-cGupVYceZloosJuj_yA,mCf0cmpOsehJfk2Au9CtCQ,WZUIlyefoUhuH_VkVCEyAw,5,0,0,0,"Went to North tonight at La Encantada... best experience. Zoe was so flexible with our reservation time & was very accommodating when we ended up running late. Also, she brought us a free charcuterie board, which made my night. I don't know the name of my server but he made exceptional wine recommendations & brought all of the food out almost right away... i was amazed. Would highly recommend.",02-06-2021 06:58,1
yYild50W5yoMYbHFcsKdfg,gBIc-oHZefce84ySGCowHg,WZUIlyefoUhuH_VkVCEyAw,5,1,0,0,"We had a reservatIon for lunch today and were sat quickly. It was pretty busy for a Sunday and everyone was on the patio. When you walked in you could see some of the staff hand making the pasta so that was cool! They start you off with bread, oil, and vinaigrette. Sunday has happy hour specials all day. I got their sangria and it was super delicious ($5 happy hour). My partner had the house red ($5 happy hour), we both liked it. We split the arancini, chef board, and calamari. The arancini was sooo good, my partner said it was the best  he had and insists we learn to make it at home. It was perfectly crispy with just the right amount of mushrooms in each bite. The sauce of it paired well with the bread from the chef board. The chef board  had so much on it and all unique tastes. I really liked the fig jam. The calamari was again perfectly crispy and paired well with the arugula. All of that food for 2 people was about $47. Looking forward to coming back again to try some of their fresh pasta!",1/27/2020 3:17,1
2wp_C5qbioTmOtyI3aMUkg,kQIrC-32gzLXLGTdSpkYBQ,JFShrvfR86GnWUaITaGRkA,5,0,0,0,Was recommended to me and now I recommend it to you. The food was amazing and the portions are to die for. If your looking for a great Bistro this is the place,01-12-2020 02:53,1
N1_tmp1aUXBtxtYNidmPfw,EWx22l2OrvCepOmJ8_984w,WZUIlyefoUhuH_VkVCEyAw,1,1,1,1,"I'm writing this review after waiting an extra 40 minutes for overly salty pasta.  This wasn't the issue I had though.  The manager took care of the bill minus the wine and our waiter was polite and helpful.  It was pathetic excuse for a wait staff throughout the of the restaurant that was my motivation.  I've never been to a restaurant where every male waiter stopped at the same table to talk with the same off duty staff member but hey maybe they think that's ok.  What isn't ok is having a minority family wait 15 minutes holding their bill waiting to pay while their waiter with their back to them talks attentively to female patrons. I guess this is normal behavior here, but I was mortified by the optic of it.  This is a real shame since my father talked up the restaurant for our last night in town only to witness the worst restaurant staff (minus our waiter and the manager) straight out of a food network special and salty pasta.  The wine and salad were great though!",2/13/2020 4:03,0
q_1iddXypW3f_KSmq5Xa6w,kxeBIcRrtG89cZ-D56jJkQ,Oby2Phs5qCX4O3VVp37gpA,4,0,0,0,Great local sandwich shop with a wide selection of beers.  Service was fast and  the food was quality. I had the Psycho (cheesesteak). The bread was pillowy soft with crisp inside; filled with tender shaved beef.,02-11-2020 07:17,1
6GGhn6PZ9kZKAgpw9vFK9w,0y1nCZjV1y4ZPXEbvflL8A,Oby2Phs5qCX4O3VVp37gpA,1,1,1,1,So depressing!  Went on Sunday afternoon on 3/8  and not one waitress smiled. Not sure if depressing is what they are going for but all of the waitresses looked so miserable to be working there!  So disappointed. Was really excited to try it out. Won't last long like this. No music or sound at all just people not looking like they were having a good time.,03-09-2020 00:01,0
ZXdb1s7Yri2HFN0eNKr4NQ,FVrBnkrkAdSEhxky08f2Sg,Zg83olSjsdXAhE5EEy5IcQ,4,1,0,0,We've been driving by this restaurant for a number of years as we are regulars at Sullivan's. Sullivan's happen to be close so we decided to give oregano's a try. They seated us on the patio which was absolutely wonderful. The wait staff was attentive  and very nice. We ordered a Chicago style pizza and it took about 30 minutes to bake which is pretty typical. It was super dense and delicious. Although I debate if it was worth the wait. We made the mistake of ordering one with extra cheese and it was a bit too rich. That was our fault and not the restaurants. But if you put the cheese aside it was a delicious product. You could also see many families enjoying the restaurant. I think it's a great place to come as a family including if you have smaller children. The menu offers something for everyone. I have a feeling we will be back.,10/22/2020 23:48,1
